-7.4732,-1.3777,45.959
-7.3764,-1.3699,45.786
-7.281,-1.3634,45.613
-7.187,-1.3582,45.441
-7.0944,-1.3543,45.269
-7.0033,-1.3517,45.098
-6.9136,-1.3503,44.927
-6.8253,-1.35,44.757
-6.7384,-1.3509,44.587
-6.6529,-1.3528,44.418
-6.5688,-1.3559,44.25
-6.4861,-1.36,44.082
-6.4047,-1.3651,43.915
-6.3248,-1.3711,43.748
-6.2462,-1.3781,43.582
-6.169,-1.3861,43.417
-6.0932,-1.3949,43.252
-6.0187,-1.4046,43.088
-5.9455,-1.4151,42.924
-5.8737,-1.4264,42.761
-5.8032,-1.4385,42.599
-5.734,-1.4514,42.437
-5.6661,-1.465,42.276
-5.5996,-1.4793,42.116
-5.5343,-1.4943,41.956
-5.4703,-1.51,41.797
-5.4076,-1.5264,41.638
-5.3461,-1.5433,41.48
-5.2859,-1.5609,41.323
-5.2269,-1.5791,41.166
-5.1691,-1.5978,41.01
-5.1126,-1.6171,40.854
-5.0573,-1.637,40.7
-5.0032,-1.6573,40.545
-4.9502,-1.6782,40.392
-4.8984,-1.6996,40.239
-4.8478,-1.7215,40.087
-4.7984,-1.7438,39.935
-4.7501,-1.7666,39.784
-4.7029,-1.7898,39.633
-4.6569,-1.8135,39.484
-4.6119,-1.8376,39.334
-4.5681,-1.8621,39.186
-4.5253,-1.8869,39.038
-4.4837,-1.9122,38.891
-4.443,-1.9379,38.744
-4.4035,-1.9639,38.598
-4.365,-1.9904,38.452
-4.3275,-2.0171,38.308
-4.291,-2.0442,38.163
-4.2556,-2.0717,38.02
-4.2211,-2.0995,37.877
-4.1877,-2.1276,37.735
-4.1552,-2.1561,37.593
-4.1237,-2.1849,37.452
-4.0932,-2.214,37.311
-4.0636,-2.2434,37.171
-4.0349,-2.2731,37.032
-4.0072,-2.3032,36.893
-3.9804,-2.3335,36.755
-3.9545,-2.3641,36.618
-3.9295,-2.395,36.481
-3.9054,-2.4263,36.345
-3.8822,-2.4578,36.209
-3.8598,-2.4896,36.074
-3.8383,-2.5217,35.94
-3.8177,-2.5541,35.806
-3.7979,-2.5868,35.673
-3.7789,-2.6198,35.54
-3.7608,-2.6531,35.409
-3.7435,-2.6866,35.277
-3.727,-2.7205,35.146
-3.7113,-2.7546,35.016
-3.6963,-2.7891,34.887
-3.6822,-2.8238,34.758
-3.6689,-2.8589,34.629
-3.6563,-2.8942,34.502
-3.6445,-2.9298,34.375
-3.6334,-2.9658,34.248
-3.6231,-3.002,34.122
-3.6136,-3.0386,33.997
-3.6047,-3.0755,33.872
-3.5966,-3.1127,33.748
-3.5892,-3.1502,33.625
-3.5826,-3.188,33.502
-3.5766,-3.2262,33.379
-3.5713,-3.2647,33.258
-3.5668,-3.3036,33.137
-3.5629,-3.3427,33.016
-3.5597,-3.3823,32.896
-3.5572,-3.4222,32.777
-3.5554,-3.4624,32.658
-3.5543,-3.503,32.54
-3.5538,-3.544,32.423
-3.5539,-3.5853,32.306
-3.5548,-3.627,32.19
-3.5563,-3.6691,32.075
-3.5584,-3.7116,31.96
-3.5612,-3.7545,31.845
-3.5646,-3.7978,31.732
-3.5686,-3.8415,31.618
-3.5733,-3.8856,31.506
-3.5786,-3.9302,31.394
-3.5846,-3.9751,31.283
-3.5911,-4.0206,31.172
-3.5983,-4.0664,31.063
-3.6061,-4.1127,30.953
-3.6145,-4.1595,30.845
-3.6235,-4.2067,30.737
-3.6332,-4.2545,30.629
-3.6434,-4.3027,30.522
-3.6543,-4.3513,30.416
-3.6657,-4.4005,30.311
-3.6778,-4.4502,30.206
-3.6904,-4.5005,30.102
-3.7037,-4.5512,29.998
-3.7176,-4.6025,29.896
-3.732,-4.6543,29.794
-3.7471,-4.7067,29.692
-3.7627,-4.7596,29.591
-3.779,-4.8131,29.491
-3.7958,-4.8672,29.392
-3.8133,-4.9219,29.293
-3.8313,-4.9772,29.195
-3.8499,-5.033,29.098
-3.8692,-5.0895,29.001
-3.889,-5.1467,28.905
-3.9094,-5.2044,28.81
-3.9304,-5.2629,28.715
-3.952,-5.3219,28.621
-3.9743,-5.3817,28.528
-3.9971,-5.4421,28.436
-4.0205,-5.5032,28.344
-4.0445,-5.565,28.253
-4.0692,-5.6275,28.163
-4.0944,-5.6908,28.074
-4.1202,-5.7548,27.985
-4.1467,-5.8195,27.897
-4.1738,-5.885,27.81
-4.2015,-5.9512,27.724
-4.2298,-6.0182,27.639
-4.2587,-6.0861,27.554
-4.2882,-6.1547,27.47
-4.3184,-6.2241,27.387
-4.3492,-6.2943,27.305
-4.3807,-6.3654,27.223
-4.4127,-6.4374,27.143
-4.4454,-6.5102,27.063
-4.4788,-6.5838,26.984
-4.5128,-6.6584,26.906
-4.5475,-6.7338,26.829
-4.5828,-6.8102,26.753
-4.6187,-6.8875,26.677
-4.6554,-6.9657,26.603
-4.6927,-7.0448,26.529
-4.7306,-7.1249,26.457
-4.7693,-7.206,26.385
-4.8086,-7.2881,26.314
-4.8486,-7.3711,26.245
-4.8893,-7.4552,26.176
-4.9307,-7.5403,26.108
-4.9729,-7.6264,26.041
-5.0157,-7.7136,25.976
-5.0592,-7.8019,25.911
-5.1034,-7.8912,25.847
-5.1484,-7.9816,25.785
-5.1941,-8.0731,25.723
-5.2405,-8.1657,25.663
-5.2877,-8.2594,25.604
-5.3356,-8.3543,25.545
-5.3843,-8.4503,25.488
-5.4337,-8.5475,25.432
-5.4839,-8.6459,25.378
-5.5349,-8.7454,25.324
-5.5867,-8.8462,25.272
-5.6392,-8.9482,25.221
-5.6926,-9.0514,25.171
-5.7467,-9.1558,25.123
-5.8017,-9.2615,25.075
-5.8574,-9.3685,25.03
-5.914,-9.4768,24.985
-5.9714,-9.5863,24.942
-6.0297,-9.6971,24.9
-6.0888,-9.8093,24.859
-6.1488,-9.9228,24.82
-6.2096,-10.038,24.783
-6.2713,-10.154,24.747
-6.3338,-10.271,24.712
-6.3973,-10.39,24.679
-6.4616,-10.511,24.648
-6.5268,-10.632,24.618
-6.593,-10.755,24.59
-6.66,-10.88,24.563
-6.728,-11.006,24.538
-6.7969,-11.133,24.515
-6.8668,-11.262,24.493
-6.9376,-11.392,24.474
-7.0093,-11.524,24.456
-7.082,-11.657,24.44
-7.1557,-11.792,24.425
-7.2304,-11.928,24.413
-7.3061,-12.066,24.402
-7.3827,-12.205,24.394
-7.4604,-12.346,24.388
-7.5391,-12.488,24.383
-7.6187,-12.632,24.381
-7.6995,-12.777,24.381
-7.7812,-12.924,24.382
-7.864,-13.072,24.387
-7.9479,-13.222,24.393
-8.0328,-13.373,24.402
-8.1188,-13.526,24.413
-8.2058,-13.68,24.426
-8.2939,-13.836,24.442
-8.3832,-13.993,24.46
-8.4735,-14.152,24.481
-8.5649,-14.313,24.504
-8.6574,-14.475,24.53
-8.7511,-14.638,24.558
-8.8458,-14.803,24.59
-8.9417,-14.97,24.624
-9.0387,-15.138,24.66
-9.1369,-15.307,24.7
-9.2362,-15.478,24.743
-9.3366,-15.651,24.788
-9.4382,-15.824,24.836
-9.541,-15.999,24.888
-9.6449,-16.176,24.943
-9.75,-16.354,25.001
-9.8562,-16.533,25.062
-9.9636,-16.714,25.126
-10.072,-16.896,25.194
-10.182,-17.079,25.265
-10.293,-17.264,25.339
-10.405,-17.449,25.417
-10.518,-17.636,25.499
-10.633,-17.824,25.585
-10.748,-18.013,25.674
-10.865,-18.204,25.766
-10.983,-18.395,25.863
-11.102,-18.587,25.964
-11.223,-18.781,26.068
-11.344,-18.975,26.177
-11.467,-19.17,26.289
-11.591,-19.365,26.406
-11.716,-19.562,26.527
-11.842,-19.759,26.652
-11.969,-19.957,26.782
-12.098,-20.155,26.916
-12.227,-20.354,27.054
-12.358,-20.553,27.197
-12.489,-20.753,27.344
-12.622,-20.953,27.497
-12.756,-21.153,27.653
-12.891,-21.353,27.815
-13.027,-21.553,27.981
-13.164,-21.753,28.153
-13.301,-21.953,28.329
-13.44,-22.153,28.51
-13.58,-22.352,28.696
-13.721,-22.551,28.888
-13.863,-22.749,29.084
-14.005,-22.947,29.286
-14.149,-23.143,29.493
-14.293,-23.339,29.705
-14.438,-23.534,29.922
-14.584,-23.728,30.145
-14.731,-23.92,30.373
-14.878,-24.111,30.607
-15.026,-24.3,30.846
-15.175,-24.487,31.09
-15.324,-24.673,31.34
-15.474,-24.857,31.596
-15.625,-25.038,31.857
-15.775,-25.217,32.123
-15.927,-25.394,32.395
-16.078,-25.568,32.673
-16.23,-25.739,32.956
-16.383,-25.907,33.245
-16.535,-26.072,33.539
-16.688,-26.234,33.839
-16.841,-26.392,34.144
-16.993,-26.547,34.455
-17.146,-26.698,34.771
-17.299,-26.844,35.092
-17.452,-26.987,35.419
-17.604,-27.125,35.75
-17.756,-27.258,36.088
-17.908,-27.386,36.43
-18.06,-27.51,36.777
-18.211,-27.628,37.129
-18.361,-27.741,37.486
-18.511,-27.849,37.848
-18.66,-27.95,38.214
-18.808,-28.046,38.585
-18.955,-28.136,38.961
-19.102,-28.219,39.34
-19.247,-28.295,39.724
-19.391,-28.365,40.111
-19.534,-28.428,40.503
-19.676,-28.484,40.898
-19.816,-28.532,41.297
-19.955,-28.574,41.698
-20.092,-28.607,42.103
-20.227,-28.633,42.511
-20.361,-28.65,42.921
-20.492,-28.66,43.334
-20.622,-28.661,43.749
-20.75,-28.654,44.166
-20.875,-28.639,44.585
-20.998,-28.614,45.005
-21.119,-28.581,45.427
-21.237,-28.539,45.849
-21.352,-28.488,46.272
-21.465,-28.428,46.695
-21.575,-28.358,47.119
-21.682,-28.28,47.542
-21.786,-28.191,47.964
-21.887,-28.094,48.386
-21.985,-27.987,48.807
-22.079,-27.871,49.226
-22.17,-27.745,49.644
-22.257,-27.609,50.059
-22.341,-27.464,50.472
-22.421,-27.31,50.883
-22.498,-27.146,51.29
-22.57,-26.972,51.694
-22.638,-26.79,52.094
-22.703,-26.598,52.49
-22.763,-26.396,52.881
-22.819,-26.186,53.268
-22.871,-25.967,53.65
-22.918,-25.739,54.027
-22.961,-25.502,54.398
-22.999,-25.256,54.763
-23.033,-25.002,55.121
-23.062,-24.74,55.473
-23.087,-24.47,55.818
-23.107,-24.191,56.156
-23.122,-23.906,56.487
-23.132,-23.613,56.81
-23.137,-23.312,57.125
-23.137,-23.005,57.432
-23.133,-22.691,57.73
-23.123,-22.371,58.019
-23.109,-22.044,58.3
-23.089,-21.712,58.572
-23.065,-21.374,58.834
-23.035,-21.031,59.087
-23,-20.683,59.33
-22.961,-20.331,59.564
-22.916,-19.974,59.787
-22.867,-19.613,60.001
-22.812,-19.249,60.204
-22.753,-18.881,60.398
-22.688,-18.51,60.58
-22.619,-18.137,60.753
-22.545,-17.762,60.915
-22.466,-17.384,61.066
-22.382,-17.005,61.207
-22.294,-16.625,61.338
-22.201,-16.243,61.458
-22.103,-15.862,61.567
-22.001,-15.479,61.667
-21.895,-15.097,61.755
-21.784,-14.716,61.834
-21.668,-14.335,61.902
-21.549,-13.955,61.96
-21.425,-13.576,62.008
-21.298,-13.199,62.045
-21.166,-12.824,62.073
-21.031,-12.45,62.092
-20.892,-12.08,62.1
-20.749,-11.712,62.1
-20.603,-11.347,62.09
-20.453,-10.985,62.071
-20.3,-10.627,62.043
-20.143,-10.272,62.006
-19.984,-9.9211,61.96
-19.821,-9.5743,61.907
-19.656,-9.2318,61.845
-19.488,-8.8937,61.775
-19.317,-8.5603,61.697
-19.144,-8.2316,61.612
-18.968,-7.9078,61.52
-18.79,-7.5891,61.42
-18.61,-7.2756,61.314
-18.427,-6.9674,61.2
-18.243,-6.6647,61.081
-18.057,-6.3674,60.955
-17.869,-6.0758,60.823
-17.679,-5.7898,60.686
-17.488,-5.5096,60.543
-17.296,-5.2352,60.394
-17.102,-4.9666,60.241
-16.908,-4.7039,60.082
-16.712,-4.4472,59.919
-16.515,-4.1964,59.751
-16.318,-3.9516,59.58
-16.12,-3.7127,59.404
-15.921,-3.4798,59.224
-15.722,-3.2528,59.041
-15.522,-3.0318,58.854
-15.322,-2.8166,58.664
-15.122,-2.6074,58.471
-14.921,-2.404,58.275
-14.721,-2.2064,58.077
-14.521,-2.0146,57.876
-14.321,-1.8284,57.672
-14.121,-1.6479,57.467
-13.922,-1.473,57.259
-13.723,-1.3036,57.05
-13.525,-1.1396,56.839
-13.327,-0.98106,56.626
-13.129,-0.82778,56.412
-12.933,-0.67972,56.197
-12.737,-0.53679,55.98
-12.543,-0.3989,55.762
-12.349,-0.26598,55.544
-12.156,-0.13793,55.325
-11.964,-0.014661,55.105
-11.774,0.10392,54.884
-11.584,0.21791,54.663
-11.396,0.3274,54.442
-11.209,0.43248,54.22
-11.023,0.53327,53.998
-10.839,0.62984,53.777
-10.656,0.7223,53.555
-10.475,0.81075,53.333
-10.295,0.89529,53.111
-10.117,0.976,52.889
-9.9404,1.053,52.668
-9.7653,1.1264,52.447
-9.5919,1.1962,52.227
-9.4201,1.2627,52.006
-9.25,1.3257,51.787
-9.0817,1.3856,51.568
-8.9151,1.4423,51.349
-8.7502,1.4959,51.131
-8.5872,1.5466,50.914
-8.426,1.5944,50.697
-8.2666,1.6395,50.481
-8.109,1.6818,50.266
-7.9533,1.7215,50.052
-7.7994,1.7588,49.839
-7.6474,1.7935,49.626
-7.4973,1.826,49.414
-7.3491,1.8561,49.203
-7.2027,1.884,48.993
-7.0583,1.9099,48.784
-6.9157,1.9337,48.576
-6.7751,1.9555,48.369
-6.6364,1.9754,48.163
-6.4995,1.9935,47.957
-6.3646,2.0099,47.753
-6.2315,2.0246,47.55
-6.1004,2.0377,47.347
-5.9711,2.0492,47.146
-5.8437,2.0592,46.946
-5.7182,2.0678,46.746
-5.5946,2.0751,46.548
-5.4728,2.081,46.351
-5.3528,2.0857,46.154
-5.2347,2.0892,45.959
-5.1185,2.0916,45.765
-5.004,2.0929,45.572
-4.8914,2.0931,45.379
-4.7805,2.0924,45.188
-4.6714,2.0908,44.998
-4.5641,2.0882,44.809
-4.4586,2.0849,44.62
-4.3547,2.0807,44.433
-4.2526,2.0758,44.247
-4.1522,2.0701,44.061
-4.0535,2.0639,43.877
-3.9565,2.0569,43.694
-3.8611,2.0494,43.511
-3.7673,2.0413,43.33
-3.6752,2.0328,43.149
-3.5846,2.0237,42.97
-3.4957,2.0142,42.791
-3.4083,2.0042,42.613
-3.3225,1.9939,42.436
-3.2382,1.9832,42.26
-3.1554,1.9722,42.085
-3.0741,1.9609,41.911
-2.9943,1.9493,41.738
-2.9159,1.9375,41.566
-2.839,1.9254,41.394
-2.7634,1.9131,41.224
-2.6893,1.9007,41.054
-2.6166,1.8881,40.885
-2.5452,1.8754,40.717
-2.4751,1.8626,40.55
-2.4063,1.8497,40.383
-2.3389,1.8367,40.218
-2.2727,1.8236,40.053
-2.2078,1.8105,39.889
-2.1441,1.7974,39.726
-2.0817,1.7843,39.564
-2.0204,1.7712,39.402
-1.9603,1.7582,39.241
-1.9014,1.7452,39.081
-1.8436,1.7322,38.922
-1.787,1.7193,38.763
-1.7314,1.7065,38.606
-1.677,1.6937,38.449
-1.6236,1.6811,38.292
-1.5712,1.6686,38.137
-1.5199,1.6562,37.982
-1.4696,1.644,37.828
-1.4202,1.6318,37.675
-1.3719,1.6199,37.522
-1.3245,1.6081,37.37
-1.278,1.5965,37.219
-1.2325,1.585,37.068
-1.1879,1.5737,36.918
-1.1441,1.5627,36.769
-1.1012,1.5518,36.62
-1.0592,1.5411,36.473
-1.018,1.5306,36.325
-0.97766,1.5204,36.179
-0.93809,1.5103,36.033
-0.89931,1.5005,35.888
-0.86129,1.491,35.743
-0.82403,1.4816,35.599
-0.7875,1.4725,35.456
-0.7517,1.4636,35.313
-0.71661,1.455,35.171
-0.68221,1.4466,35.03
-0.64848,1.4385,34.889
-0.61542,1.4307,34.749
-0.583,1.423,34.609
-0.55122,1.4157,34.47
-0.52006,1.4086,34.332
-0.4895,1.4018,34.194
-0.45953,1.3952,34.057
-0.43014,1.3889,33.92
-0.40132,1.3829,33.785
-0.37304,1.3772,33.649
-0.3453,1.3717,33.514
-0.31809,1.3665,33.38
-0.29139,1.3616,33.246
-0.26519,1.3569,33.113
-0.23948,1.3525,32.981
-0.21425,1.3485,32.849
-0.18947,1.3446,32.717
-0.16515,1.3411,32.587
-0.14127,1.3379,32.456
-0.11781,1.3349,32.327
-0.094777,1.3322,32.197
-0.072147,1.3298,32.069
-0.049911,1.3277,31.941
-0.02806,1.3258,31.813
-0.006583,1.3243,31.686
0.014531,1.323,31.56
0.035292,1.322,31.434
0.05571,1.3213,31.308
0.075795,1.3209,31.183
0.095557,1.3208,31.059
0.11501,1.3209,30.935
0.13415,1.3214,30.812
0.153,1.3221,30.689
0.17156,1.3231,30.567
0.18985,1.3244,30.445
0.20787,1.326,30.324
0.22563,1.3279,30.203
0.24315,1.33,30.083
0.26042,1.3325,29.963
0.27745,1.3352,29.843
0.29427,1.3382,29.725
0.31086,1.3415,29.606
0.32725,1.3451,29.489
0.34344,1.349,29.371
0.35943,1.3531,29.255
0.37524,1.3576,29.138
0.39087,1.3623,29.023
0.40633,1.3673,28.907
0.42162,1.3726,28.792
0.43676,1.3783,28.678
0.45175,1.3841,28.564
0.4666,1.3903,28.451
0.48131,1.3968,28.338
0.4959,1.4036,28.225
0.51036,1.4106,28.113
0.52471,1.418,28.002
0.53895,1.4256,27.891
0.55309,1.4336,27.78
0.56713,1.4418,27.67
0.58108,1.4504,27.561
0.59495,1.4592,27.452
0.60874,1.4683,27.343
0.62245,1.4778,27.235
0.63611,1.4875,27.127
0.6497,1.4975,27.019
0.66324,1.5079,26.913
0.67673,1.5185,26.806
0.69018,1.5294,26.7
0.70359,1.5407,26.595
0.71697,1.5523,26.49
0.73032,1.5641,26.385
0.74365,1.5763,26.281
0.75697,1.5888,26.177
0.77027,1.6016,26.074
0.78357,1.6148,25.971
0.79687,1.6282,25.869
0.81018,1.642,25.767
0.82349,1.6561,25.665
0.83682,1.6705,25.564
0.85017,1.6853,25.463
0.86355,1.7004,25.363
0.87695,1.7158,25.263
0.89039,1.7316,25.164
0.90387,1.7477,25.065
0.9174,1.7641,24.967
0.93097,1.7809,24.869
0.9446,1.798,24.771
0.95828,1.8155,24.674
0.97203,1.8334,24.577
0.98585,1.8516,24.481
0.99974,1.8701,24.385
1.0137,1.8891,24.289
1.0277,1.9083,24.194
1.0419,1.928,24.1
1.0561,1.948,24.006
1.0704,1.9685,23.912
1.0848,1.9892,23.819
1.0994,2.0104,23.726
1.114,2.032,23.633
1.1287,2.054,23.541
1.1436,2.0763,23.45
1.1586,2.0991,23.358
1.1737,2.1223,23.268
1.189,2.1459,23.177
1.2043,2.1699,23.087
1.2199,2.1943,22.998
1.2355,2.2192,22.909
1.2513,2.2445,22.82
1.2673,2.2702,22.732
1.2834,2.2964,22.644
1.2997,2.323,22.556
1.3162,2.3501,22.469
1.3328,2.3776,22.383
1.3496,2.4056,22.297
1.3666,2.4341,22.211
1.3838,2.463,22.126
1.4011,2.4925,22.041
1.4187,2.5224,21.956
1.4365,2.5528,21.872
1.4544,2.5837,21.789
1.4726,2.6152,21.705
1.491,2.6471,21.623
1.5096,2.6796,21.54
1.5284,2.7126,21.458
1.5475,2.7461,21.377
1.5668,2.7802,21.296
1.5863,2.8148,21.215
1.6061,2.85,21.135
1.6261,2.8858,21.055
1.6464,2.9221,20.976
1.6669,2.9591,20.897
1.6878,2.9966,20.819
1.7088,3.0347,20.741
1.7302,3.0734,20.663
1.7518,3.1128,20.586
1.7737,3.1527,20.509
1.7959,3.1933,20.433
1.8185,3.2346,20.357
1.8413,3.2765,20.282
1.8644,3.3191,20.207
1.8878,3.3623,20.133
1.9116,3.4062,20.059
1.9356,3.4509,19.985
1.9601,3.4962,19.912
1.9848,3.5422,19.84
2.0099,3.589,19.768
2.0353,3.6365,19.696
2.0611,3.6847,19.625
2.0873,3.7337,19.554
2.1138,3.7835,19.484
2.1407,3.834,19.414
2.168,3.8854,19.345
2.1957,3.9375,19.276
2.2238,3.9904,19.208
2.2522,4.0442,19.141
2.2811,4.0988,19.073
2.3104,4.1543,19.007
2.3401,4.2106,18.941
2.3703,4.2679,18.875
2.4008,4.326,18.81
2.4319,4.385,18.745
2.4633,4.4449,18.681
2.4953,4.5057,18.618
2.5277,4.5675,18.555
2.5605,4.6303,18.492
2.5939,4.694,18.43
2.6278,4.7588,18.369
2.6621,4.8245,18.309
2.697,4.8912,18.248
2.7323,4.959,18.189
2.7682,5.0278,18.13
2.8046,5.0977,18.072
2.8416,5.1687,18.014
2.8791,5.2408,17.957
2.9172,5.3139,17.901
2.9558,5.3882,17.845
2.995,5.4637,17.79
3.0348,5.5403,17.735
3.0752,5.6181,17.681
3.1162,5.6971,17.628
3.1578,5.7773,17.576
3.2,5.8587,17.524
3.2429,5.9414,17.473
3.2864,6.0254,17.423
3.3305,6.1107,17.373
3.3753,6.1972,17.325
3.4208,6.2851,17.277
3.467,6.3743,17.229
3.5139,6.4649,17.183
3.5614,6.5569,17.137
3.6097,6.6503,17.093
3.6587,6.7451,17.049
3.7085,6.8413,17.006
3.759,6.939,16.963
3.8102,7.0382,16.922
3.8623,7.1389,16.882
3.9151,7.2412,16.842
3.9687,7.3449,16.804
4.0231,7.4503,16.766
4.0784,7.5572,16.729
4.1345,7.6658,16.694
4.1914,7.776,16.659
4.2492,7.8878,16.626
4.3078,8.0013,16.593
4.3674,8.1165,16.562
4.4278,8.2335,16.532
4.4892,8.3522,16.503
4.5514,8.4727,16.475
4.6146,8.5949,16.448
